Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.224.114.87,44219,168.126.63.1,53,UDP,1,1,110,-50,2,"['-50', '+110']",
10.224.114.87,50648,168.126.63.1,53,UDP,1,1,106,-46,2,"['-46', '+106']",
10.224.114.87,46460,168.126.63.1,53,UDP,1,1,88,-47,2,"['-47', '+88']",
10.224.114.87,53091,168.126.63.1,53,UDP,1,1,84,-45,2,"['-45', '+84']",
10.224.114.87,48946,35.185.21.228,443,TCP,2,3,79,-1856,22,"['-0', '+0', '-0', '-1448', '-344', '+0', '-0', '-0', '-64', '+55', '-0', '+24', '-0', '+0', '-0', '+0', '-0', '-0', '+0', '+0', '-0', '-0']",e2c24.gcp.gvt2.com
10.224.114.87,45858,168.126.63.1,53,UDP,1,1,74,-58,2,"['-58', '+74']",
10.224.114.87,35596,168.126.63.1,53,UDP,1,1,71,-55,2,"['-55', '+71']",
10.224.114.87,40111,168.126.63.1,53,UDP,1,1,70,-54,2,"['-54', '+70']",
10.224.114.87,53994,168.126.63.1,53,UDP,1,1,66,-50,2,"['-50', '+66']",
10.224.114.87,50949,168.126.63.1,53,UDP,1,1,63,-47,2,"['-47', '+63']",
10.224.114.87,56848,168.126.63.1,53,UDP,1,1,63,-47,2,"['-47', '+63']",
10.224.114.87,53406,211.62.193.206,443,TCP,0,4,0,-3188,14,"['-0', '+0', '-0', '-1400', '-355', '+0', '-0', '-64', '-1369', '+0', '-0', '-0', '+0', '-0']",r3---sn-ab02a0nfpgxapox-bh2le.googlevideo.com
10.224.114.87,54194,118.128.200.204,443,TCP,0,4,0,-3220,14,"['-0', '+0', '-0', '-1400', '-387', '+0', '-0', '-64', '-1369', '+0', '-0', '-0', '+0', '-0']",r1---sn-ab02a0nfpgxapox-bh267.googlevideo.com
10.224.114.87,40016,118.128.210.140,443,TCP,0,4,0,-3284,14,"['-0', '+0', '-0', '-1400', '-451', '+0', '-0', '-64', '-1369', '+0', '-0', '-0', '+0', '-0']",r1---sn-ab02a0nfpgxapox-bh26s.googlevideo.com
10.224.114.87,41142,172.217.31.163,443,TCP,0,0,0,0,6,"['-0', '+0', '-0', '+0', '-0', '+0']",
10.30.126.191,138,10.30.127.255,138,UDP,0,1,0,-201,1,['-201'],
10.224.117.220,57621,10.224.127.255,57621,UDP,0,4,0,-160,4,"['-40', '-40', '-40', '-40']",
10.224.114.87,36782,142.250.207.35,443,TCP,0,0,0,0,6,"['-0', '+0', '-0', '+0', '-0', '+0']",
10.224.114.87,49776,142.251.222.34,443,UDP,0,6,0,-7500,6,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
10.30.121.234,68,255.255.255.255,67,UDP,0,1,0,-316,1,['-316'],
10.224.114.87,34506,142.250.198.4,443,TCP,0,0,0,0,6,"['-0', '+0', '-0', '+0', '-0', '+0']",
10.224.114.87,54442,142.250.198.4,443,TCP,0,0,0,0,6,"['-0', '+0', '-0', '+0', '-0', '+0']",
10.224.114.87,47244,172.217.175.10,443,TCP,0,0,0,0,6,"['-0', '+0', '-0', '+0', '-0', '+0']",
10.224.114.87,58030,172.217.26.230,443,UDP,0,6,0,-7500,6,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
10.224.114.87,53405,172.217.175.97,443,UDP,0,8,0,-10000,8,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
10.30.120.2,67,255.255.255.255,68,UDP,0,19,0,-5700,19,"['-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300', '-300']",
10.224.114.87,37024,58.151.219.140,443,UDP,0,6,0,-7500,6,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
10.224.114.87,35143,142.250.207.1,443,UDP,0,8,0,-10000,8,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
10.224.114.87,51678,118.128.210.141,443,TCP,0,4,0,-3188,14,"['-0', '+0', '-0', '-1400', '-355', '+0', '-0', '-64', '-1369', '+0', '-0', '-0', '+0', '-0']",r2---sn-ab02a0nfpgxapox-bh26s.googlevideo.com
10.224.114.87,41330,118.128.210.140,443,TCP,0,4,0,-3284,15,"['-0', '+0', '-0', '-1400', '-451', '+0', '-0', '-0', '-64', '-1369', '+0', '-0', '-0', '+0', '-0']",r1---sn-ab02a0nfpgxapox-bh26s.googlevideo.com
10.224.118.192,1046,255.255.255.255,1046,UDP,0,35,0,-1155,35,"['-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33', '-33']",
10.224.114.87,60769,61.32.111.21,443,UDP,0,6,0,-7500,6,"['-1250', '-1250', '-1250', '-1250', '-1250', '-1250']",
