Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.223.122.179,54896,162.247.243.29,443,TCP,4,5,1349,-4586,24,"['-0', '+0', '-0', '-1388', '-656', '+0', '+0', '+459', '-0', '-64', '-1362', '+0', '+0', '+411', '-0', '-1116', '-0', '+0', '+0', '+455', '+24', '+0', '-0', '-0']",bam.nr-data.net
10.223.122.179,54753,162.247.241.14,443,TCP,1,2,1306,-1964,9,"['-0', '+0', '-0', '-1448', '-516', '+0', '+1306', '-0', '-0']",bam.nr-data.net
10.223.122.179,54754,162.247.241.14,443,TCP,1,2,1306,-1964,10,"['-0', '+0', '-0', '-1448', '-516', '+0', '+0', '+1306', '-0', '-0']",bam.nr-data.net
10.223.122.179,54938,3.168.178.11,443,TCP,5,11,1200,-3865,32,"['-0', '+0', '-0', '-1428', '-521', '+0', '+234', '-0', '-64', '-92', '-1227', '+0', '+0', '+179', '+71', '+358', '-0', '-31', '-35', '+0', '-362', '+358', '-0', '-35', '-35', '-35', '+0', '+0', '+0', '-0', '+0', '-0']",assets.coupangplay.com
10.223.122.179,54794,18.244.61.98,443,TCP,6,7,1041,-3507,27,"['-0', '+0', '-0', '-1428', '-545', '+0', '+234', '-0', '-64', '-92', '-481', '-866', '+0', '+179', '+62', '+0', '+31', '-0', '-0', '-31', '+0', '+504', '+31', '-0', '-0', '+0', '-0']",api2.branch.io
10.223.122.179,54890,18.244.61.82,443,TCP,5,7,1017,-3540,26,"['-0', '+0', '-0', '-1428', '-577', '+0', '+234', '-0', '-64', '-92', '-481', '-867', '+0', '+0', '+0', '+179', '+71', '-0', '-31', '+0', '+502', '+31', '-0', '-0', '+0', '-0']",api2.branch.io
10.223.122.179,54748,18.244.61.82,443,TCP,5,7,1017,-3452,26,"['-0', '+0', '-0', '-1428', '-481', '+0', '+234', '-0', '-64', '-92', '-481', '-875', '+0', '+0', '+179', '+71', '-0', '-0', '-31', '+0', '+502', '+31', '-0', '-0', '+0', '-0']",api2.branch.io
10.223.122.179,54746,3.168.178.109,443,TCP,4,7,957,-2802,22,"['-0', '+0', '-0', '-1428', '-585', '+0', '+234', '-0', '-64', '-92', '-567', '+0', '+179', '+71', '+473', '-0', '-31', '-35', '+0', '-0', '+0', '-0']",assets.coupangplay.com
10.223.122.179,54798,162.247.243.29,443,TCP,3,4,889,-3373,22,"['-0', '+0', '-0', '-1388', '-560', '+459', '+0', '+0', '-0', '-0', '-0', '-64', '-1361', '+0', '+0', '+406', '+24', '+0', '-0', '-0', '-0', '+0']",bam.nr-data.net
10.223.122.179,54779,162.247.243.29,443,TCP,3,5,850,-4835,24,"['-0', '+0', '-0', '-1388', '-656', '+0', '+0', '-1388', '+459', '-0', '-64', '-1339', '+0', '+0', '+0', '+367', '-0', '-0', '+24', '+0', '+0', '-0', '-0', '-0']",bam.nr-data.net
10.223.122.179,52832,34.128.128.0,443,TCP,9,10,521,-2156,32,"['-171', '-39', '-794', '+0', '+39', '-0', '+116', '+47', '+39', '-0', '-35', '-39', '+39', '-0', '+0', '-0', '+0', '-171', '-39', '-794', '+0', '+39', '-0', '+116', '+47', '+39', '-0', '-35', '-39', '+0', '-0', '+0']",
10.223.122.179,54945,162.247.243.29,443,TCP,2,3,483,-3336,19,"['-0', '+0', '-0', '-1388', '-560', '-0', '+0', '+0', '-1388', '+459', '-0', '+0', '+24', '+0', '-0', '-0', '-0', '+0', '-0']",bam.nr-data.net
10.223.122.179,54800,162.247.243.29,443,TCP,2,2,483,-1980,15,"['-0', '+0', '-0', '-1388', '-592', '-0', '+0', '+459', '-0', '+24', '+0', '+0', '-0', '-0', '-0']",bam.nr-data.net
10.223.122.179,54848,162.247.243.29,443,TCP,2,3,483,-3432,19,"['-0', '+0', '-0', '-1388', '-656', '-0', '+0', '+0', '+459', '-1388', '-0', '+0', '+24', '+0', '-0', '-0', '-0', '+0', '-0']",bam.nr-data.net
10.223.122.179,54801,162.247.243.29,443,TCP,2,2,483,-2012,17,"['-0', '+0', '-0', '-1388', '-624', '-0', '+0', '+0', '+0', '+459', '-0', '+0', '+0', '+24', '-0', '-0', '-0']",bam.nr-data.net
10.223.122.179,54899,162.247.243.29,443,TCP,2,2,483,-1948,15,"['-0', '+0', '-0', '-1388', '-560', '-0', '+0', '+459', '-0', '+0', '+24', '+0', '-0', '-0', '-0']",bam.nr-data.net
10.223.122.179,1616,168.126.63.1,53,UDP,1,1,455,-35,2,"['-35', '+455']",
10.223.122.179,55014,168.126.63.1,53,UDP,1,1,455,-35,2,"['-35', '+455']",
10.223.122.179,49712,208.103.161.2,443,TCP,9,9,432,-468,36,"['-64', '+0', '+60', '-0', '+24', '-0', '-28', '+0', '-64', '+0', '+60', '-0', '-64', '+0', '+60', '-0', '+24', '-0', '-28', '+0', '-64', '+0', '+60', '-0', '+24', '-0', '-28', '+0', '-64', '+0', '+60', '-0', '-64', '+0', '+60', '-0']",
10.223.122.179,36149,168.126.63.1,53,UDP,2,2,370,-68,4,"['-36', '+292', '-32', '+78']",
10.223.122.179,57867,168.126.63.1,53,UDP,1,1,334,-44,2,"['-44', '+334']",
10.223.122.179,15294,168.126.63.1,53,UDP,1,1,334,-44,2,"['-44', '+334']",
10.223.122.179,32306,168.126.63.1,53,UDP,1,1,334,-44,2,"['-44', '+334']",
10.223.122.179,65325,168.126.63.1,53,UDP,1,1,334,-44,2,"['-44', '+334']",
10.223.122.179,41433,168.126.63.1,53,UDP,1,1,334,-44,2,"['-44', '+334']",
10.223.122.179,31566,168.126.63.1,53,UDP,1,1,328,-35,2,"['-35', '+328']",
10.223.122.179,48919,168.126.63.1,53,UDP,1,1,328,-35,2,"['-35', '+328']",
10.223.122.179,58303,168.126.63.1,53,UDP,1,1,325,-42,2,"['-42', '+325']",
10.223.122.179,49039,168.126.63.1,53,UDP,1,1,325,-42,2,"['-42', '+325']",
10.223.122.179,49804,168.126.63.1,53,UDP,1,1,325,-42,2,"['-42', '+325']",
10.223.122.179,34785,168.126.63.1,53,UDP,1,1,325,-42,2,"['-42', '+325']",
10.223.122.179,24587,168.126.63.1,53,UDP,1,1,325,-42,2,"['-42', '+325']",
10.223.122.179,46098,168.126.63.1,53,UDP,1,1,318,-51,2,"['-51', '+318']",
10.223.122.179,46812,168.126.63.1,53,UDP,1,1,318,-51,2,"['-51', '+318']",
10.223.122.179,49143,168.126.63.1,53,UDP,1,1,318,-51,2,"['-51', '+318']",
10.223.122.179,61650,168.126.63.1,53,UDP,1,1,318,-51,2,"['-51', '+318']",
10.223.122.179,32310,168.126.63.1,53,UDP,1,1,318,-51,2,"['-51', '+318']",
10.223.122.179,12464,168.126.63.1,53,UDP,1,1,309,-53,2,"['-53', '+309']",
