Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.30.116.230,55242,168.126.63.1,53,UDP,0,2,0,-84,2,"['-42', '-42']",
10.222.127.197,60772,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.118.118,50506,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.223.125.249,50159,10.223.127.255,59870,UDP,0,1,0,-187,1,['-187'],
10.223.125.249,55286,10.223.127.255,59870,UDP,0,1,0,-144,1,['-144'],
10.30.119.177,56486,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.222.127.197,60771,10.222.127.255,1947,UDP,0,1,0,-40,1,['-40'],
10.223.114.232,56431,10.223.127.255,58581,UDP,0,317,0,-43746,317,"['-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138', '-138']",
10.30.119.177,44205,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.222.98.240,50131,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.30.116.64,56040,255.255.255.255,8610,UDP,0,1,0,-16,1,['-16'],
10.222.98.240,49790,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.223.119.114,50470,10.223.127.255,59870,UDP,0,1,0,-195,1,['-195'],
10.30.119.177,46079,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.223.125.249,55580,10.223.127.255,59870,UDP,0,1,0,-133,1,['-133'],
10.223.125.249,58132,10.223.127.255,59870,UDP,0,1,0,-135,1,['-135'],
10.223.120.45,138,10.223.127.255,138,UDP,0,1,0,-201,1,['-201'],
10.30.116.230,56195,210.123.32.13,53,UDP,0,1,0,-33,1,['-33'],
10.30.116.230,16882,210.123.32.13,53,UDP,0,1,0,-45,1,['-45'],
10.30.116.230,52440,172.217.26.238,443,TCP,0,0,0,0,6,"['-0', '+0', '+0', '+0', '+0', '+0']",
10.222.98.240,64083,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.30.116.252,10004,255.255.255.255,10004,UDP,0,6,0,-498,6,"['-83', '-83', '-83', '-83', '-83', '-83']",
10.30.116.252,60062,10.30.119.255,22222,UDP,0,5,0,-140,5,"['-28', '-28', '-28', '-28', '-28']",
10.30.116.230,42800,168.126.63.1,53,UDP,0,1,0,-32,1,['-32'],
10.222.97.17,57370,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.116.252,60066,10.30.119.255,22222,UDP,0,5,0,-140,5,"['-28', '-28', '-28', '-28', '-28']",
10.30.116.252,60070,10.30.119.255,3289,UDP,0,5,0,-70,5,"['-14', '-14', '-14', '-14', '-14']",
10.30.112.126,56239,255.255.255.255,3289,UDP,0,1,0,-14,1,['-14'],
10.222.97.17,57367,10.222.127.255,1947,UDP,0,1,0,-40,1,['-40'],
10.222.97.17,57368,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.222.98.240,64242,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.30.116.230,57796,210.123.32.13,53,UDP,0,1,0,-32,1,['-32'],
10.30.116.230,4038,168.126.63.1,53,UDP,0,1,0,-32,1,['-32'],
10.30.116.230,28838,168.126.63.1,53,UDP,0,1,0,-31,1,['-31'],
10.30.116.230,16467,168.126.63.1,53,UDP,0,1,0,-31,1,['-31'],
10.30.116.230,38500,168.126.63.1,53,UDP,0,1,0,-45,1,['-45'],
10.30.116.230,21025,168.126.63.1,53,UDP,0,1,0,-45,1,['-45'],
10.30.116.230,13391,168.126.63.1,53,UDP,0,1,0,-36,1,['-36'],
10.30.116.230,48541,168.126.63.1,53,UDP,0,1,0,-36,1,['-36'],
10.30.116.230,14599,168.126.63.1,53,UDP,0,1,0,-37,1,['-37'],
10.30.116.230,50345,168.126.63.1,53,UDP,0,1,0,-37,1,['-37'],
10.222.97.17,57369,10.222.127.255,1947,UDP,0,1,0,-40,1,['-40'],
10.222.100.173,53673,10.222.127.255,59870,UDP,0,1,0,-158,1,['-158'],
10.30.116.230,50757,210.123.32.13,53,UDP,0,1,0,-33,1,['-33'],
10.222.98.240,49682,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.222.127.197,54085,10.222.127.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.119.177,56572,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.116.230,52225,142.250.71.164,443,TCP,0,0,0,0,2,"['-0', '+0']",
10.223.116.168,50613,255.255.255.255,3289,UDP,0,1,0,-14,1,['-14'],
10.30.116.230,51183,210.123.32.13,53,UDP,0,1,0,-45,1,['-45'],
10.30.113.3,68,255.255.255.255,67,UDP,0,1,0,-310,1,['-310'],
10.30.119.177,37624,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.116.230,64545,168.126.63.1,53,UDP,0,1,0,-42,1,['-42'],
10.30.116.230,52441,142.250.196.142,443,TCP,0,0,0,0,6,"['-0', '+0', '+0', '+0', '+0', '+0']",
10.30.116.230,52442,142.251.42.131,443,TCP,0,0,0,0,6,"['-0', '+0', '+0', '+0', '+0', '+0']",
10.30.116.14,68,255.255.255.255,67,UDP,0,1,0,-316,1,['-316'],
10.30.118.118,57563,10.30.119.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.118.118,57564,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.119.177,41564,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.116.230,36262,168.126.63.1,53,UDP,0,1,0,-46,1,['-46'],
10.30.119.177,50109,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.116.230,63605,168.126.63.1,53,UDP,0,1,0,-38,1,['-38'],
10.30.116.230,21088,168.126.63.1,53,UDP,0,1,0,-38,1,['-38'],
10.30.116.230,5325,168.126.63.1,53,UDP,0,1,0,-39,1,['-39'],
10.30.116.230,36050,168.126.63.1,53,UDP,0,1,0,-39,1,['-39'],
10.30.116.230,58159,168.126.63.1,53,UDP,0,1,0,-42,1,['-42'],
10.223.119.114,56791,10.223.127.255,59870,UDP,0,1,0,-197,1,['-197'],
10.30.113.247,68,255.255.255.255,67,UDP,0,1,0,-304,1,['-304'],
10.223.119.114,56793,10.223.127.255,59870,UDP,0,1,0,-192,1,['-192'],
10.30.116.64,56037,255.255.255.255,8610,UDP,0,1,0,-16,1,['-16'],
10.222.98.240,59203,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.30.119.177,49577,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.222.97.88,55501,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.222.97.88,55502,10.222.127.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.115.80,17500,255.255.255.255,17500,UDP,0,3,0,-1074,3,"['-358', '-358', '-358']",
10.30.115.80,17500,10.30.119.255,17500,UDP,0,1,0,-358,1,['-358'],
10.30.119.177,56598,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.223.119.29,138,10.223.127.255,138,UDP,0,1,0,-201,1,['-201'],
10.223.123.52,138,10.223.127.255,138,UDP,0,2,0,-402,2,"['-201', '-201']",
10.30.116.230,33953,210.123.32.13,53,UDP,0,1,0,-32,1,['-32'],
10.222.98.240,57903,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.223.119.114,56787,10.223.127.255,59870,UDP,0,1,0,-149,1,['-149'],
10.30.119.177,39323,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.119.53,68,255.255.255.255,67,UDP,0,1,0,-300,1,['-300'],
10.222.127.197,55270,255.255.255.255,1947,UDP,0,1,0,-40,1,['-40'],
10.30.119.177,32884,10.30.119.255,15600,UDP,0,1,0,-35,1,['-35'],
10.30.116.230,52234,142.250.196.227,443,TCP,0,0,0,0,5,"['-0', '+0', '-0', '+0', '-0']",
10.30.116.230,52235,142.250.76.3,443,TCP,0,0,0,0,5,"['-0', '+0', '-0', '+0', '-0']",
10.30.116.64,138,10.30.119.255,138,UDP,0,1,0,-201,1,['-201'],
10.30.116.230,52233,142.250.197.174,443,TCP,0,0,0,0,5,"['-0', '+0', '-0', '+0', '-0']",
10.223.116.231,138,10.223.127.255,138,UDP,0,8,0,-1528,8,"['-205', '-187', '-187', '-187', '-187', '-201', '-187', '-187']",
10.30.112.126,62508,255.255.255.255,3289,UDP,0,1,0,-14,1,['-14'],
10.222.98.240,63578,10.222.127.255,2000,UDP,0,1,0,-4,1,['-4'],
10.30.116.230,52232,142.250.196.238,443,TCP,0,0,0,0,4,"['-0', '-0', '+0', '-0']",
10.222.100.207,17500,255.255.255.255,17500,UDP,0,9,0,-3231,9,"['-359', '-359', '-359', '-359', '-359', '-359', '-359', '-359', '-359']",
