Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
192.168.0.29,49667,216.239.36.181,443,UDP,133,106,4635,-29950,239,"['-710', '+28', '+70', '-35', '+21', '-32', '+24', '-670', '+28', '+70', '+21', '-35', '-32', '+24', '-672', '-634', '+28', '-32', '+69', '+40', '-36', '+21', '+21', '-31', '+24', '-666', '-686', '+28', '-32', '+70', '+21', '-35', '+40', '+21', '-35', '+23', '-719', '+28', '+70', '-35', '+21', '-32', '+24', '-685', '+28', '+69', '-35', '+24', '-717', '-670', '+28', '-32', '+69', '+21', '-35', '+40', '+21', '-35', '+23', '-672', '-657', '+28', '-32', '+69', '+40', '-36', '+21', '-32', '+24', '-689', '-714', '+28', '+69', '+21', '-36', '+40', '+21', '-36', '-32', '+23', '+21', '-33', '-746', '+28', '+69', '+21', '-35', '-33', '+24', '-720', '+28', '+71', '+22', '-36', '-33', '+23', '-747', '-671', '+28', '-33', '+70', '+22', '-36', '+41', '+22', '-36', '+23', '-674', '-638', '+29', '+71', '-36', '+22', '+41', '-36', '+22', '-33', '+24', '-671', '-697', '+29', '-33', '+71', '+22', '-36', '+41', '+22', '-36', '+24', '-730', '-730', '+29', '+70', '-36', '+22', '+26', '-33', '+26', '-696', '+29', '+70', '-36', '+22', '-33', '+24', '-728', '-673', '+29', '-33', '+70', '+22', '-36', '+41', '+22', '-36', '+24', '-677', '-659', '+29', '+70', '-33', '+22', '-37', '+41', '+22', '-37', '+24', '-692', '-680', '+29', '-33', '+71', '+22', '-37', '+41', '+22', '-37', '+24', '-713', '+29', '-33', '+71', '+22', '-37', '+25', '-692', '+30', '-33', '+71', '+22', '-38', '+25', '-719', '-674', '+32', '-33', '+70', '+22', '-38', '+41', '+22', '-38', '+25', '+25', '-677', '-654', '+30', '-33', '+30', '-33', '+70', '+22', '-38', '+41', '+22', '-38', '+25', '+25', '-687', '-712', '+30', '-33', '+83', '+22', '-38', '+41', '+22', '-38', '+25', '-31', '+25', '+26', '-744', '+31', '-33', '+70', '+22', '-38', '+25']",
192.168.0.29,54156,114.108.156.196,443,TCP,5,6,4586,-5634,29,"['-0', '+0', '-0', '-1448', '-593', '+0', '+218', '-0', '-64', '-1448', '-1448', '-633', '+0', '+0', '-0', '+1448', '-0', '+1448', '-0', '-0', '-0', '+1448', '-0', '-0', '+24', '+0', '+0', '-0', '-0']",lgucdn-aws-vod.cdn.wavve.com
192.168.0.29,46626,142.250.76.142,443,UDP,11,9,4566,-4847,20,"['-1250', '-1250', '-77', '+40', '+1250', '+1250', '+309', '+934', '+25', '-1250', '-79', '-31', '-843', '+120', '+29', '-32', '+564', '+21', '-35', '+24']",
192.168.0.29,44317,172.217.161.226,443,UDP,11,11,4552,-5339,22,"['-1250', '-1250', '-82', '-1250', '-49', '+40', '+1250', '+1250', '+294', '+950', '+25', '-1250', '-78', '+22', '-31', '-32', '+120', '+323', '+253', '-35', '-32', '+25']",
192.168.0.29,47428,142.250.76.131,443,UDP,12,10,4442,-5418,22,"['-1250', '-1250', '-79', '-1246', '-214', '+40', '+1250', '+1250', '+302', '+948', '+79', '+24', '+22', '-1250', '-31', '-31', '+120', '+361', '-35', '+21', '-32', '+25']",
192.168.0.29,47312,114.108.156.196,443,TCP,5,6,3162,-5634,27,"['-0', '+0', '-0', '-1448', '-593', '+0', '+218', '-0', '-64', '-1448', '-1448', '-633', '+0', '-0', '-0', '-0', '+1448', '+1448', '-0', '-0', '+24', '+0', '+0', '+24', '-0', '-0', '-0']",lgucdn-aws-vod.cdn.wavve.com
192.168.0.29,60890,18.64.8.43,443,TCP,15,15,2923,-5621,52,"['-0', '+0', '-1054', '-39', '+0', '+0', '+39', '+516', '+31', '-0', '-35', '+0', '-1044', '-39', '+0', '+0', '+39', '+513', '+31', '-0', '-35', '+0', '-1053', '-39', '+0', '+0', '+39', '+515', '+31', '-0', '-35', '+0', '-1047', '-39', '+0', '+0', '+39', '+516', '+31', '-0', '-35', '+0', '-1053', '-39', '+0', '+0', '+39', '+513', '+31', '-0', '-35', '+0']",
192.168.0.29,40299,157.240.215.35,443,UDP,13,13,2860,-10322,26,"['-1250', '-1250', '-81', '+1232', '+557', '+48', '+80', '-1250', '-1246', '-1250', '-1250', '-1250', '-1250', '-137', '+40', '+112', '+48', '+48', '+272', '+304', '+48', '-34', '-38', '+23', '+48', '-36']",
192.168.0.29,60906,39.124.191.72,443,TCP,4,5,2414,-3495,25,"['-0', '+0', '-0', '-1448', '-594', '+0', '+0', '+152', '-0', '-51', '+0', '-676', '+0', '-0', '-0', '+1341', '-726', '+890', '-0', '+31', '+0', '+0', '-0', '-0', '-0']",skbcdn-aws-vod.cdn.wavve.com
192.168.0.29,42086,18.64.8.76,443,TCP,5,9,1938,-6638,26,"['-0', '+0', '-0', '-1428', '-516', '+0', '+234', '-0', '-64', '-92', '-1428', '-1332', '-1428', '-319', '+0', '+0', '+179', '+71', '-0', '+0', '-31', '+1423', '+31', '-0', '-0', '+0']",license.wavve.com
