Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
192.168.45.158,6299,204.79.197.219,443,TCP,13,4,6712,-2500,24,"['-0', '+0', '-0', '-1440', '-350', '+6', '+99', '-636', '+6', '+1460', '+1460', '-0', '+1460', '+1460', '+222', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",r.msftstatic.com
192.168.45.158,6130,204.79.197.203,443,TCP,13,4,6707,-2490,24,"['-0', '+0', '-0', '-1440', '-345', '+99', '+6', '-0', '-631', '+6', '+1460', '+1460', '+1460', '+1460', '+217', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",api.msn.com
192.168.45.158,6279,204.79.197.203,443,TCP,13,4,6707,-2362,23,"['-0', '+0', '-0', '-1440', '-281', '+6', '+99', '-567', '+6', '+1460', '+1460', '+1460', '+1460', '+217', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",api.msn.com
192.168.45.158,6137,204.79.197.203,443,TCP,14,4,6687,-2364,25,"['-0', '+0', '-0', '-1440', '-282', '+6', '+99', '+6', '-0', '-568', '+6', '+1460', '+1460', '+1460', '+1460', '+191', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",srtb.msn.com
192.168.45.158,6286,204.79.197.203,443,TCP,14,4,6687,-2428,28,"['-0', '+0', '-0', '-1440', '-314', '+6', '+99', '+6', '-0', '-600', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+191', '-0', '-74', '-0', '+6', '+459', '-0', '+6', '+62', '-0', '-0', '+6']",srtb.msn.com
192.168.45.158,6206,204.79.197.203,443,TCP,13,4,6681,-2428,26,"['-0', '+0', '-0', '-1440', '-314', '+6', '+99', '-600', '+6', '+1460', '+1460', '+1460', '-0', '+1460', '+191', '-0', '-74', '-0', '+6', '+459', '-0', '+6', '+62', '-0', '-0', '+6']",srtb.msn.com
192.168.45.158,6136,204.79.197.203,443,TCP,13,4,6681,-2492,23,"['-0', '+0', '-0', '-1440', '-346', '+6', '+99', '-632', '+6', '+1460', '+1460', '+1460', '+1460', '+191', '-0', '-74', '+6', '+459', '+62', '-0', '-0', '+6', '+6']",srtb.msn.com
192.168.45.158,6234,20.194.180.207,443,TCP,15,8,6676,-4934,36,"['-0', '+0', '-0', '-1440', '-319', '+6', '+1460', '+1460', '-0', '+1176', '+1203', '-0', '-64', '-1440', '-1440', '-200', '+287', '+287', '+6', '-0', '+307', '+416', '-0', '-1', '+0', '-30', '-0', '+6', '+26', '+24', '+6', '+6', '-0', '-0', '-0', '-0']",prod-japaneast.access-point.cloudmessaging.edge.microsoft.com
192.168.45.158,6157,20.194.180.207,443,TCP,14,7,6671,-4933,33,"['-0', '+0', '-0', '-1440', '-319', '+6', '+1460', '+1460', '+1176', '-0', '+1203', '-0', '-64', '-1440', '-1440', '-200', '+287', '+287', '-0', '+6', '+307', '+417', '-0', '-30', '-0', '+26', '+24', '+6', '+6', '-0', '-0', '-0', '-0']",prod-japaneast.access-point.cloudmessaging.edge.microsoft.com
192.168.45.158,6316,20.194.180.207,443,TCP,11,7,6615,-4936,26,"['-0', '+0', '-0', '-1440', '-351', '+6', '+6', '+1460', '+1460', '-0', '+1176', '+1203', '-0', '-64', '-1440', '-1440', '-200', '+287', '+287', '-0', '+6', '+307', '+417', '-0', '-1', '+0']",prod-japaneast.access-point.cloudmessaging.edge.microsoft.com
192.168.45.158,50393,23.33.184.245,443,UDP,15,9,6452,-2867,24,"['-1250', '-1250', '+1250', '+1250', '+1250', '+1250', '+539', '-39', '-167', '+287', '+288', '+63', '+21', '+40', '+70', '-31', '-31', '-33', '+23', '+31', '-33', '+24', '-33', '+66']",
192.168.45.158,52344,23.65.188.58,443,UDP,16,11,6442,-2944,27,"['-1250', '-1250', '+1250', '+1250', '+1250', '+1250', '+517', '-39', '-40', '-89', '-72', '+42', '+271', '+288', '+63', '+21', '+70', '-31', '-31', '+23', '-78', '+26', '+31', '-32', '+24', '-32', '+66']",
192.168.45.158,63282,23.32.241.83,443,UDP,15,9,6412,-2865,24,"['-1250', '-1250', '+1250', '+1250', '+1250', '+1250', '+513', '-39', '-166', '+287', '+288', '+57', '+21', '+70', '-31', '-31', '+24', '-32', '+31', '+31', '-33', '+24', '-33', '+66']",
192.168.45.158,6119,204.79.197.239,443,TCP,12,3,6410,-1918,22,"['-0', '+0', '-0', '-1440', '-320', '+6', '+6', '+1460', '+1460', '+1460', '+1460', '+129', '-0', '-158', '-0', '+6', '+6', '+342', '-0', '+69', '-0', '+6']",edge.microsoft.com
